79	徐州市	119	PM2.5	2017-03-31	轻度污染
10722	徐州市	83	PM10	2017-03-02	良
813	徐州市	100	PM2.5	2017-03-29	良
1180	徐州市	113	PM2.5	2017-03-28	轻度污染
1547	徐州市	85	PM10	2017-03-27	良
1914	徐州市	96	PM10	2017-03-26	良
2281	徐州市	90	PM10	2017-03-25	良
2648	徐州市	72	PM10	2017-03-24	良
3015	徐州市	51	PM10	2017-03-23	良
3382	徐州市	59	PM10	2017-03-22	良
3749	徐州市	92	PM10,PM2.5	2017-03-21	良
4116	徐州市	74	PM2.5	2017-03-20	良
4483	徐州市	76	PM10	2017-03-19	良
4850	徐州市	92	PM10	2017-03-18	良
5217	徐州市	102	PM2.5	2017-03-17	轻度污染
5584	徐州市	78	PM10	2017-03-16	良
5951	徐州市	103	PM10	2017-03-15	轻度污染
6318	徐州市	90	PM10	2017-03-14	良
6685	徐州市	84	PM10	2017-03-13	良
7052	徐州市	117	PM10	2017-03-12	轻度污染
7419	徐州市	186	PM2.5	2017-03-11	中度污染
7786	徐州市	162	PM2.5	2017-03-10	中度污染
8153	徐州市	116	PM10	2017-03-09	轻度污染
8520	徐州市	84	PM10	2017-03-08	良
8887	徐州市	89	PM10	2017-03-07	良
9254	徐州市	70	PM10	2017-03-06	良
9621	徐州市	196	PM2.5	2017-03-05	中度污染
9988	徐州市	135	PM2.5	2017-03-04	轻度污染
10355	徐州市	95	PM10	2017-03-03	良
446	徐州市	88	PM2.5	2017-03-30	良
11089	徐州市	114	PM10	2017-03-01	轻度污染
21732	徐州市	50		2017-01-31	优
11823	徐州市	107	PM2.5	2017-02-27	轻度污染
12190	徐州市	143	PM2.5	2017-02-26	轻度污染
12557	徐州市	125	PM2.5	2017-02-25	轻度污染
12924	徐州市	113	PM2.5	2017-02-24	轻度污染
13291	徐州市	160	PM2.5	2017-02-23	中度污染
13658	徐州市	148	PM2.5	2017-02-22	轻度污染
14025	徐州市	67	PM10	2017-02-21	良
14392	徐州市	115	PM10	2017-02-20	轻度污染
14759	徐州市	145	PM2.5	2017-02-19	轻度污染
15126	徐州市	84	PM10	2017-02-18	良
15493	徐州市	88	PM10	2017-02-17	良
15860	徐州市	139	PM2.5	2017-02-16	轻度污染
16227	徐州市	160	PM2.5	2017-02-15	中度污染
16594	徐州市	192	PM2.5	2017-02-14	中度污染
16961	徐州市	135	PM2.5	2017-02-13	轻度污染
17328	徐州市	129	PM2.5	2017-02-12	轻度污染
17695	徐州市	109	PM2.5	2017-02-11	轻度污染
18062	徐州市	77	PM10	2017-02-10	良
18429	徐州市	84	PM10	2017-02-09	良
18796	徐州市	140	PM2.5	2017-02-08	轻度污染
19163	徐州市	76	PM10	2017-02-07	良
19530	徐州市	135	PM2.5	2017-02-06	轻度污染
19897	徐州市	152	PM2.5	2017-02-05	中度污染
20264	徐州市	124	PM2.5	2017-02-04	轻度污染
20631	徐州市	99	PM2.5	2017-02-03	良
20998	徐州市	145	PM2.5	2017-02-02	轻度污染
21365	徐州市	150	PM2.5	2017-02-01	轻度污染
11456	徐州市	129	PM2.5	2017-02-28	轻度污染
22099	徐州市	67	PM10	2017-01-30	良
32742	徐州市	230	PM2.5	2017-01-01	重度污染
22833	徐州市	80	PM10	2017-01-28	良
23200	徐州市	135	PM2.5	2017-01-27	轻度污染
23567	徐州市	145	PM2.5	2017-01-26	轻度污染
23934	徐州市	118	PM2.5	2017-01-25	轻度污染
24301	徐州市	90	PM2.5	2017-01-24	良
24668	徐州市	97	PM2.5	2017-01-23	良
25035	徐州市	108	PM2.5	2017-01-22	轻度污染
25402	徐州市	91	PM10	2017-01-21	良
25769	徐州市	72	PM10	2017-01-20	良
26136	徐州市	166	PM2.5	2017-01-19	中度污染
26503	徐州市	182	PM2.5	2017-01-18	中度污染
26870	徐州市	98	PM2.5	2017-01-17	良
27237	徐州市	93	PM2.5	2017-01-16	良
27604	徐州市	76	PM10	2017-01-15	良
27971	徐州市	92	PM10	2017-01-14	良
28338	徐州市	229	PM2.5	2017-01-13	重度污染
28705	徐州市	209	PM2.5	2017-01-12	重度污染
29072	徐州市	163	PM2.5	2017-01-11	中度污染
29439	徐州市	225	PM2.5	2017-01-10	重度污染
29806	徐州市	203	PM2.5	2017-01-09	重度污染
30173	徐州市	124	PM2.5	2017-01-08	轻度污染
30540	徐州市	87	PM2.5	2017-01-07	良
30907	徐州市	88	PM2.5	2017-01-06	良
31274	徐州市	125	PM2.5	2017-01-05	轻度污染
31641	徐州市	312	PM2.5	2017-01-04	严重污染
32008	徐州市	251	PM2.5	2017-01-03	重度污染
32375	徐州市	280	PM2.5	2017-01-02	重度污染
22466	徐州市	117	PM2.5	2017-01-29	轻度污染
91	连云港市	82	臭氧8小时	2017-03-31	良
10734	连云港市	59	PM10	2017-03-02	良
825	连云港市	69	臭氧8小时	2017-03-29	良
1192	连云港市	66	臭氧8小时	2017-03-28	良
1559	连云港市	74	PM2.5	2017-03-27	良
1926	连云港市	73	PM2.5	2017-03-26	良
2293	连云港市	90	PM2.5	2017-03-25	良
2660	连云港市	62	臭氧8小时	2017-03-24	良
3027	连云港市	49		2017-03-23	优
3394	连云港市	55	臭氧8小时	2017-03-22	良
3761	连云港市	61	PM10	2017-03-21	良
4128	连云港市	86	臭氧8小时	2017-03-20	良
4495	连云港市	71	臭氧8小时	2017-03-19	良
4862	连云港市	83	臭氧8小时	2017-03-18	良
5229	连云港市	84	臭氧8小时	2017-03-17	良
5596	连云港市	83	臭氧8小时	2017-03-16	良
5963	连云港市	69	臭氧8小时	2017-03-15	良
6330	连云港市	58	NO2	2017-03-14	良
6697	连云港市	56	PM10	2017-03-13	良
7064	连云港市	90	PM2.5	2017-03-12	良
7431	连云港市	108	PM2.5	2017-03-11	轻度污染
7798	连云港市	137	PM2.5	2017-03-10	轻度污染
8165	连云港市	109	PM2.5	2017-03-09	轻度污染
8532	连云港市	74	PM10	2017-03-08	良
8899	连云港市	60	PM2.5	2017-03-07	良
9266	连云港市	60	臭氧8小时	2017-03-06	良
9633	连云港市	104	PM2.5	2017-03-05	轻度污染
10000	连云港市	145	PM2.5	2017-03-04	轻度污染
10367	连云港市	88	PM2.5	2017-03-03	良
458	连云港市	72	臭氧8小时	2017-03-30	良
11101	连云港市	75	PM2.5	2017-03-01	良
21744	连云港市	40		2017-01-31	优
11835	连云港市	77	PM2.5,臭氧8小时	2017-02-27	良
12202	连云港市	59	NO2,PM2.5	2017-02-26	良
12569	连云港市	127	PM2.5	2017-02-25	轻度污染
12936	连云港市	97	PM2.5	2017-02-24	良
13303	连云港市	112	PM2.5	2017-02-23	轻度污染
13670	连云港市	112	PM2.5	2017-02-22	轻度污染
14037	连云港市	46		2017-02-21	优
14404	连云港市	77	PM10	2017-02-20	良
14771	连云港市	113	PM2.5	2017-02-19	轻度污染
15138	连云港市	56	PM10	2017-02-18	良
15505	连云港市	51	PM10	2017-02-17	良
15872	连云港市	119	PM2.5	2017-02-16	轻度污染
16239	连云港市	114	PM2.5	2017-02-15	轻度污染
16606	连云港市	120	PM2.5	2017-02-14	轻度污染
16973	连云港市	123	PM2.5	2017-02-13	轻度污染
17340	连云港市	137	PM2.5	2017-02-12	轻度污染
17707	连云港市	87	PM2.5	2017-02-11	良
18074	连云港市	58	NO2,PM10	2017-02-10	良
18441	连云港市	60	PM10	2017-02-09	良
18808	连云港市	70	PM2.5	2017-02-08	良
19175	连云港市	48		2017-02-07	优
19542	连云港市	83	PM2.5	2017-02-06	良
19909	连云港市	148	PM2.5	2017-02-05	轻度污染
20276	连云港市	84	PM2.5	2017-02-04	良
20643	连云港市	50		2017-02-03	优
21010	连云港市	55	PM10	2017-02-02	良
21377	连云港市	83	PM2.5	2017-02-01	良
11468	连云港市	110	PM2.5	2017-02-28	轻度污染
22111	连云港市	41		2017-01-30	优
32754	连云港市	127	PM2.5	2017-01-01	轻度污染
22845	连云港市	48		2017-01-28	优
23212	连云港市	87	PM2.5	2017-01-27	良
23579	连云港市	104	PM2.5	2017-01-26	轻度污染
23946	连云港市	72	PM2.5	2017-01-25	良
24313	连云港市	41		2017-01-24	优
24680	连云港市	52	PM10	2017-01-23	良
25047	连云港市	52	PM10	2017-01-22	良
25414	连云港市	65	PM10	2017-01-21	良
25781	连云港市	54	PM10	2017-01-20	良
26148	连云港市	145	PM2.5	2017-01-19	轻度污染
26515	连云港市	104	PM2.5	2017-01-18	轻度污染
26882	连云港市	68	PM2.5	2017-01-17	良
27249	连云港市	67	NO2	2017-01-16	良
27616	连云港市	39		2017-01-15	优
27983	连云港市	51	PM10	2017-01-14	良
28350	连云港市	142	PM2.5	2017-01-13	轻度污染
28717	连云港市	172	PM2.5	2017-01-12	中度污染
29084	连云港市	73	PM10	2017-01-11	良
29451	连云港市	122	PM2.5	2017-01-10	轻度污染
29818	连云港市	130	PM2.5	2017-01-09	轻度污染
30185	连云港市	55	PM2.5	2017-01-08	良
30552	连云港市	38		2017-01-07	优
30919	连云港市	54	NO2	2017-01-06	良
31286	连云港市	57	PM10	2017-01-05	良
31653	连云港市	212	PM2.5	2017-01-04	重度污染
32020	连云港市	202	PM2.5	2017-01-03	重度污染
32387	连云港市	172	PM2.5	2017-01-02	中度污染
22478	连云港市	48		2017-01-29	优
98	宿迁市	85	臭氧8小时	2017-03-31	良
10741	宿迁市	62	PM2.5	2017-03-02	良
832	宿迁市	76	臭氧8小时	2017-03-29	良
1199	宿迁市	95	PM2.5	2017-03-28	良
1566	宿迁市	75	臭氧8小时	2017-03-27	良
1933	宿迁市	85	PM2.5	2017-03-26	良
2300	宿迁市	71	PM10	2017-03-25	良
2667	宿迁市	54	PM10	2017-03-24	良
3034	宿迁市	54	臭氧8小时	2017-03-23	良
3401	宿迁市	42		2017-03-22	优
3768	宿迁市	64	臭氧8小时	2017-03-21	良
4135	宿迁市	64	臭氧8小时	2017-03-20	良
4502	宿迁市	85	臭氧8小时	2017-03-19	良
4869	宿迁市	80	臭氧8小时	2017-03-18	良
5236	宿迁市	95	臭氧8小时	2017-03-17	良
5603	宿迁市	75	臭氧8小时	2017-03-16	良
5970	宿迁市	85	PM2.5	2017-03-15	良
6337	宿迁市	59	臭氧8小时	2017-03-14	良
6704	宿迁市	57	PM10	2017-03-13	良
7071	宿迁市	89	PM10,PM2.5	2017-03-12	良
7438	宿迁市	99	PM2.5	2017-03-11	良
7805	宿迁市	140	PM2.5	2017-03-10	轻度污染
8172	宿迁市	107	PM2.5	2017-03-09	轻度污染
8539	宿迁市	69	PM2.5	2017-03-08	良
8906	宿迁市	72	PM2.5	2017-03-07	良
9273	宿迁市	60	臭氧8小时	2017-03-06	良
9640	宿迁市	134	PM2.5	2017-03-05	轻度污染
10007	宿迁市	125	PM2.5	2017-03-04	轻度污染
10374	宿迁市	80	PM2.5	2017-03-03	良
465	宿迁市	77	臭氧8小时	2017-03-30	良
11108	宿迁市	85	PM2.5	2017-03-01	良
21751	宿迁市	43		2017-01-31	优
11842	宿迁市	80	臭氧8小时	2017-02-27	良
12209	宿迁市	110	PM2.5	2017-02-26	轻度污染
12576	宿迁市	122	PM2.5	2017-02-25	轻度污染
12943	宿迁市	140	PM2.5	2017-02-24	轻度污染
13310	宿迁市	180	PM2.5	2017-02-23	中度污染
13677	宿迁市	145	PM2.5	2017-02-22	轻度污染
14044	宿迁市	45		2017-02-21	优
14411	宿迁市	80	PM10	2017-02-20	良
14778	宿迁市	139	PM2.5	2017-02-19	轻度污染
15145	宿迁市	60	PM2.5	2017-02-18	良
15512	宿迁市	54	PM10	2017-02-17	良
15879	宿迁市	127	PM2.5	2017-02-16	轻度污染
16246	宿迁市	195	PM2.5	2017-02-15	中度污染
16613	宿迁市	215	PM2.5	2017-02-14	重度污染
16980	宿迁市	134	PM2.5	2017-02-13	轻度污染
17347	宿迁市	115	PM2.5	2017-02-12	轻度污染
17714	宿迁市	94	PM2.5	2017-02-11	良
18081	宿迁市	62	PM2.5	2017-02-10	良
18448	宿迁市	87	PM2.5	2017-02-09	良
18815	宿迁市	80	PM2.5	2017-02-08	良
19182	宿迁市	60	PM2.5	2017-02-07	良
19549	宿迁市	122	PM2.5	2017-02-06	轻度污染
19916	宿迁市	150	PM2.5	2017-02-05	轻度污染
20283	宿迁市	104	PM2.5	2017-02-04	轻度污染
20650	宿迁市	83	PM2.5	2017-02-03	良
21017	宿迁市	89	PM2.5	2017-02-02	良
21384	宿迁市	122	PM2.5	2017-02-01	轻度污染
11475	宿迁市	107	PM2.5	2017-02-28	轻度污染
22118	宿迁市	45		2017-01-30	优
32761	宿迁市	198	PM2.5	2017-01-01	中度污染
22852	宿迁市	67	PM2.5	2017-01-28	良
23219	宿迁市	122	PM2.5	2017-01-27	轻度污染
23586	宿迁市	129	PM2.5	2017-01-26	轻度污染
23953	宿迁市	98	PM2.5	2017-01-25	良
24320	宿迁市	67	PM2.5	2017-01-24	良
24687	宿迁市	75	PM2.5	2017-01-23	良
25054	宿迁市	80	PM2.5	2017-01-22	良
25421	宿迁市	73	PM2.5	2017-01-21	良
25788	宿迁市	48		2017-01-20	优
26155	宿迁市	140	PM2.5	2017-01-19	轻度污染
26522	宿迁市	147	PM2.5	2017-01-18	轻度污染
26889	宿迁市	92	PM2.5	2017-01-17	良
27256	宿迁市	58	PM2.5	2017-01-16	良
27623	宿迁市	59	PM2.5	2017-01-15	良
27990	宿迁市	53	PM10	2017-01-14	良
28357	宿迁市	183	PM2.5	2017-01-13	中度污染
28724	宿迁市	178	PM2.5	2017-01-12	中度污染
29091	宿迁市	148	PM2.5	2017-01-11	轻度污染
29458	宿迁市	152	PM2.5	2017-01-10	中度污染
29825	宿迁市	168	PM2.5	2017-01-09	中度污染
30192	宿迁市	82	PM2.5	2017-01-08	良
30559	宿迁市	50		2017-01-07	优
30926	宿迁市	53	PM2.5	2017-01-06	良
31293	宿迁市	67	PM2.5	2017-01-05	良
31660	宿迁市	221	PM2.5	2017-01-04	重度污染
32027	宿迁市	244	PM2.5	2017-01-03	重度污染
32394	宿迁市	253	PM2.5	2017-01-02	重度污染
22485	宿迁市	83	PM2.5	2017-01-29	良
92	淮安市	73	PM2.5	2017-03-31	良
10735	淮安市	67	PM10	2017-03-02	良
826	淮安市	70	臭氧8小时	2017-03-29	良
1193	淮安市	114	PM2.5	2017-03-28	轻度污染
1560	淮安市	83	PM10	2017-03-27	良
1927	淮安市	92	PM2.5	2017-03-26	良
2294	淮安市	79	PM10	2017-03-25	良
2661	淮安市	63	PM10	2017-03-24	良
3028	淮安市	49		2017-03-23	优
3395	淮安市	45		2017-03-22	优
3762	淮安市	71	PM10	2017-03-21	良
4129	淮安市	58	臭氧8小时	2017-03-20	良
4496	淮安市	77	臭氧8小时	2017-03-19	良
4863	淮安市	63	臭氧8小时	2017-03-18	良
5230	淮安市	72	臭氧8小时	2017-03-17	良
5597	淮安市	70	臭氧8小时	2017-03-16	良
5964	淮安市	66	臭氧8小时	2017-03-15	良
6331	淮安市	61	PM10	2017-03-14	良
6698	淮安市	64	PM10	2017-03-13	良
7065	淮安市	117	PM2.5	2017-03-12	轻度污染
7432	淮安市	92	PM2.5	2017-03-11	良
7799	淮安市	147	PM2.5	2017-03-10	轻度污染
8166	淮安市	88	PM10	2017-03-09	良
8533	淮安市	75	PM10	2017-03-08	良
8900	淮安市	75	PM10	2017-03-07	良
9267	淮安市	61	PM10	2017-03-06	良
9634	淮安市	115	PM2.5	2017-03-05	轻度污染
10001	淮安市	140	PM2.5	2017-03-04	轻度污染
10368	淮安市	86	PM10	2017-03-03	良
459	淮安市	64	臭氧8小时	2017-03-30	良
11102	淮安市	96	PM10	2017-03-01	良
21745	淮安市	45		2017-01-31	优
11836	淮安市	71	PM10	2017-02-27	良
12203	淮安市	105	PM2.5	2017-02-26	轻度污染
12570	淮安市	107	PM2.5	2017-02-25	轻度污染
12937	淮安市	89	PM2.5	2017-02-24	良
13304	淮安市	142	PM2.5	2017-02-23	轻度污染
13671	淮安市	109	PM2.5	2017-02-22	轻度污染
14038	淮安市	50		2017-02-21	优
14405	淮安市	89	PM10	2017-02-20	良
14772	淮安市	123	PM2.5	2017-02-19	轻度污染
15139	淮安市	58	PM10	2017-02-18	良
15506	淮安市	72	PM10	2017-02-17	良
15873	淮安市	117	PM2.5	2017-02-16	轻度污染
16240	淮安市	140	PM2.5	2017-02-15	轻度污染
16607	淮安市	178	PM2.5	2017-02-14	中度污染
16974	淮安市	147	PM2.5	2017-02-13	轻度污染
17341	淮安市	102	PM2.5	2017-02-12	轻度污染
17708	淮安市	77	PM10,PM2.5	2017-02-11	良
18075	淮安市	69	PM10	2017-02-10	良
18442	淮安市	78	PM2.5	2017-02-09	良
18809	淮安市	80	PM2.5	2017-02-08	良
19176	淮安市	57	PM10	2017-02-07	良
19543	淮安市	110	PM2.5	2017-02-06	轻度污染
19910	淮安市	173	PM2.5	2017-02-05	中度污染
20277	淮安市	97	PM2.5	2017-02-04	良
20644	淮安市	53	PM10	2017-02-03	良
21011	淮安市	63	PM10	2017-02-02	良
21378	淮安市	100	PM2.5	2017-02-01	良
11469	淮安市	95	PM2.5	2017-02-28	良
22112	淮安市	53	PM10	2017-01-30	良
32755	淮安市	158	PM2.5	2017-01-01	中度污染
22846	淮安市	68	PM10	2017-01-28	良
23213	淮安市	114	PM2.5	2017-01-27	轻度污染
23580	淮安市	120	PM2.5	2017-01-26	轻度污染
23947	淮安市	98	PM2.5	2017-01-25	良
24314	淮安市	57	PM2.5	2017-01-24	良
24681	淮安市	67	PM10	2017-01-23	良
25048	淮安市	77	PM10	2017-01-22	良
25415	淮安市	77	PM10	2017-01-21	良
25782	淮安市	67	PM10	2017-01-20	良
26149	淮安市	108	PM2.5	2017-01-19	轻度污染
26516	淮安市	109	PM2.5	2017-01-18	轻度污染
26883	淮安市	95	PM2.5	2017-01-17	良
